epoch,accuracy,binary_accuracy,binary_crossentropy,loss,val_accuracy,val_binary_accuracy,val_binary_crossentropy,val_loss
16,0.4996142089366913,0.4996142089366913,0.00804687850177288,0.00804687850177288,0.4955357015132904,0.4955357015132904,0.0024476253893226385,0.0024476253893226385
17,0.5,0.5,0.005554042756557465,0.005554042756557465,0.4955357015132904,0.4955357015132904,0.00038108834996819496,0.00038108834996819496
18,0.49807098507881165,0.49807098507881165,0.003745836904272437,0.003745836904272437,0.5,0.5,0.05074075236916542,0.05074075236916542
19,0.5015432238578796,0.5015432238578796,0.0010755665134638548,0.0010755665134638548,0.5,0.5,0.0018142469925805926,0.0018142469925805926
20,0.4992283880710602,0.4992283880710602,0.0002008721639867872,0.0002008721639867872,0.4955357015132904,0.4955357015132904,8.958229591371492e-05,8.958229591371492e-05
21,0.5,0.5,0.00019844411872327328,0.00019844411872327328,0.5,0.5,2.9960780011606403e-05,2.9960780011606403e-05
22,0.5007715821266174,0.5007715821266174,0.00016188569134101272,0.00016188569134101272,0.4977678656578064,0.4977678656578064,2.0063976990059018e-05,2.0063976990059018e-05
23,0.5003858208656311,0.5003858208656311,3.5117260267725214e-05,3.5117260267725214e-05,0.5,0.5,1.750313094817102e-05,1.750313094817102e-05
24,0.4996142089366913,0.4996142089366913,6.444723112508655e-05,6.444723112508655e-05,0.5,0.5,2.406576277280692e-05,2.406576277280692e-05
25,0.5,0.5,0.00019033650460187346,0.00019033650460187346,0.4933035671710968,0.4933035671710968,0.00043793744407594204,0.00043793744407594204
26,0.5007715821266174,0.5007715821266174,0.0013108126586303115,0.0013108126586303115,0.5022321343421936,0.5022321343421936,0.2622419595718384,0.2622419595718384
27,0.4992283880710602,0.4992283880710602,0.006995571777224541,0.006995571777224541,0.5,0.5,1.5087271928787231,1.5087271928787231
28,0.5003858208656311,0.5003858208656311,0.0007094398024491966,0.0007094398024491966,0.5022321343421936,0.5022321343421936,0.0002071759372483939,0.0002071759372483939
29,0.49807098507881165,0.49807098507881165,0.00020777902682311833,0.00020777902682311833,0.4977678656578064,0.4977678656578064,0.00045045543811284006,0.00045045543811284006
30,0.5,0.5,0.0018282424425706267,0.0018282424425706267,0.5022321343421936,0.5022321343421936,0.1207873672246933,0.1207873672246933
31,0.49845677614212036,0.49845677614212036,0.010838025249540806,0.010838025249540806,0.5044642686843872,0.5044642686843872,9.540730476379395,9.540730476379395
32,0.5,0.5,0.0010776144918054342,0.0010776144918054342,0.5044642686843872,0.5044642686843872,0.23140297830104828,0.23140297830104828
33,0.501928985118866,0.501928985118866,0.00042103815940208733,0.00042103815940208733,0.5,0.5,0.00019737286493182182,0.00019737286493182182
34,0.5007715821266174,0.5007715821266174,0.0001884440571302548,0.0001884440571302548,0.5,0.5,0.00011089233157690614,0.00011089233157690614
35,0.5011574029922485,0.5011574029922485,0.00029733337578363717,0.00029733337578363717,0.4955357015132904,0.4955357015132904,0.0075408341363072395,0.0075408341363072395
36,0.4992283880710602,0.4992283880710602,3.8393132854253054e-05,3.8393132854253054e-05,0.5066964030265808,0.5066964030265808,0.0007900801138021052,0.0007900801138021052
37,0.4996142089366913,0.4996142089366913,3.140950502711348e-05,3.140950502711348e-05,0.5022321343421936,0.5022321343421936,0.0002542894217185676,0.0002542894217185676
38,0.5007715821266174,0.5007715821266174,0.009696660563349724,0.009696660563349724,0.5,0.5,1.2766340970993042,1.2766340970993042
39,0.4992283880710602,0.4992283880710602,0.01541202049702406,0.01541202049702406,0.5022321343421936,0.5022321343421936,0.8814024329185486,0.8814024329185486
40,0.4996142089366913,0.4996142089366913,0.008634868077933788,0.008634868077933788,0.5022321343421936,0.5022321343421936,1.4265550374984741,1.4265550374984741
41,0.4992283880710602,0.4992283880710602,0.0008639195002615452,0.0008639195002615452,0.5,0.5,6.719928933307528e-05,6.719928933307528e-05
42,0.49884259700775146,0.49884259700775146,0.01631132885813713,0.01631132885813713,0.4955357015132904,0.4955357015132904,0.4994037449359894,0.4994037449359894
43,0.5,0.5,0.0026522651314735413,0.0026522651314735413,0.5,0.5,0.00010615726205287501,0.00010615726205287501
44,0.4992283880710602,0.4992283880710602,0.00019971784786321223,0.00019971784786321223,0.4977678656578064,0.4977678656578064,0.0006768126040697098,0.0006768126040697098
45,0.501928985118866,0.501928985118866,0.00031836392008699477,0.00031836392008699477,0.5,0.5,0.01686033420264721,0.01686033420264721
46,0.4992283880710602,0.4992283880710602,0.02331330068409443,0.02331330068409443,0.5,0.5,8.730485916137695,8.730485916137695
47,0.5007715821266174,0.5007715821266174,0.009286591783165932,0.009286591783165932,0.4910714328289032,0.4910714328289032,0.0026366140227764845,0.0026366140227764845
48,0.5007715821266174,0.5007715821266174,0.003385760821402073,0.003385760821402073,0.5022321343421936,0.5022321343421936,0.2252328246831894,0.2252328246831894
49,0.5003858208656311,0.5003858208656311,0.0010347070638090372,0.0010347070638090372,0.4955357015132904,0.4955357015132904,0.024891933426260948,0.024891933426260948
