,path,label
71,Data/preprocessed slices/slice_141_NC231_nomotion.npy,0
72,Data/preprocessed slices/slice_141_NC243_motion.npy,1
73,Data/preprocessed slices/slice_141_NC243_nomotion.npy,0
74,Data/preprocessed slices/slice_141_NC248_motion.npy,1
75,Data/preprocessed slices/slice_141_NC248_nomotion.npy,0
76,Data/preprocessed slices/slice_142_NC189_motion.npy,1
77,Data/preprocessed slices/slice_142_NC189_nomotion.npy,0
78,Data/preprocessed slices/slice_142_NC231_motion.npy,1
79,Data/preprocessed slices/slice_142_NC231_nomotion.npy,0
80,Data/preprocessed slices/slice_142_NC243_motion.npy,1
81,Data/preprocessed slices/slice_142_NC243_nomotion.npy,0
82,Data/preprocessed slices/slice_142_NC248_motion.npy,1
83,Data/preprocessed slices/slice_142_NC248_nomotion.npy,0
84,Data/preprocessed slices/slice_143_NC189_motion.npy,1
85,Data/preprocessed slices/slice_143_NC189_nomotion.npy,0
86,Data/preprocessed slices/slice_143_NC231_motion.npy,1
87,Data/preprocessed slices/slice_143_NC231_nomotion.npy,0
88,Data/preprocessed slices/slice_143_NC243_motion.npy,1
89,Data/preprocessed slices/slice_143_NC243_nomotion.npy,0
90,Data/preprocessed slices/slice_143_NC248_motion.npy,1
91,Data/preprocessed slices/slice_143_NC248_nomotion.npy,0
92,Data/preprocessed slices/slice_144_NC189_motion.npy,1
93,Data/preprocessed slices/slice_144_NC189_nomotion.npy,0
94,Data/preprocessed slices/slice_144_NC231_motion.npy,1
95,Data/preprocessed slices/slice_144_NC231_nomotion.npy,0
96,Data/preprocessed slices/slice_144_NC243_motion.npy,1
97,Data/preprocessed slices/slice_144_NC243_nomotion.npy,0
98,Data/preprocessed slices/slice_144_NC248_motion.npy,1
99,Data/preprocessed slices/slice_144_NC248_nomotion.npy,0
100,Data/preprocessed slices/slice_145_NC189_motion.npy,1
101,Data/preprocessed slices/slice_145_NC189_nomotion.npy,0
102,Data/preprocessed slices/slice_145_NC231_motion.npy,1
103,Data/preprocessed slices/slice_145_NC231_nomotion.npy,0
104,Data/preprocessed slices/slice_145_NC243_motion.npy,1
105,Data/preprocessed slices/slice_145_NC243_nomotion.npy,0
106,Data/preprocessed slices/slice_145_NC248_motion.npy,1
107,Data/preprocessed slices/slice_145_NC248_nomotion.npy,0
108,Data/preprocessed slices/slice_146_NC189_motion.npy,1
109,Data/preprocessed slices/slice_146_NC189_nomotion.npy,0
110,Data/preprocessed slices/slice_146_NC231_motion.npy,1
111,Data/preprocessed slices/slice_146_NC231_nomotion.npy,0
112,Data/preprocessed slices/slice_146_NC243_motion.npy,1
113,Data/preprocessed slices/slice_146_NC243_nomotion.npy,0
114,Data/preprocessed slices/slice_146_NC248_motion.npy,1
115,Data/preprocessed slices/slice_146_NC248_nomotion.npy,0
116,Data/preprocessed slices/slice_147_NC189_motion.npy,1
117,Data/preprocessed slices/slice_147_NC189_nomotion.npy,0
118,Data/preprocessed slices/slice_147_NC231_motion.npy,1
119,Data/preprocessed slices/slice_147_NC231_nomotion.npy,0
120,Data/preprocessed slices/slice_147_NC243_motion.npy,1
121,Data/preprocessed slices/slice_147_NC243_nomotion.npy,0
122,Data/preprocessed slices/slice_147_NC248_motion.npy,1
123,Data/preprocessed slices/slice_147_NC248_nomotion.npy,0
124,Data/preprocessed slices/slice_148_NC189_motion.npy,1
125,Data/preprocessed slices/slice_148_NC189_nomotion.npy,0
126,Data/preprocessed slices/slice_148_NC231_motion.npy,1
127,Data/preprocessed slices/slice_148_NC231_nomotion.npy,0
128,Data/preprocessed slices/slice_148_NC243_motion.npy,1
129,Data/preprocessed slices/slice_148_NC243_nomotion.npy,0
130,Data/preprocessed slices/slice_148_NC248_motion.npy,1
131,Data/preprocessed slices/slice_148_NC248_nomotion.npy,0
132,Data/preprocessed slices/slice_149_NC189_motion.npy,1
133,Data/preprocessed slices/slice_149_NC189_nomotion.npy,0
134,Data/preprocessed slices/slice_149_NC231_motion.npy,1
135,Data/preprocessed slices/slice_149_NC231_nomotion.npy,0
136,Data/preprocessed slices/slice_149_NC243_motion.npy,1
137,Data/preprocessed slices/slice_149_NC243_nomotion.npy,0
138,Data/preprocessed slices/slice_149_NC248_motion.npy,1
139,Data/preprocessed slices/slice_149_NC248_nomotion.npy,0
140,Data/preprocessed slices/slice_119_NC231_nomotion.npy,0
141,Data/preprocessed slices/slice_119_NC243_motion.npy,1
142,Data/preprocessed slices/slice_119_NC243_nomotion.npy,0
143,Data/preprocessed slices/slice_119_NC248_motion.npy,1
144,Data/preprocessed slices/slice_119_NC248_nomotion.npy,0
145,Data/preprocessed slices/slice_120_NC189_motion.npy,1
146,Data/preprocessed slices/slice_120_NC189_nomotion.npy,0
147,Data/preprocessed slices/slice_120_NC231_motion.npy,1
148,Data/preprocessed slices/slice_120_NC231_nomotion.npy,0
149,Data/preprocessed slices/slice_120_NC243_motion.npy,1
150,Data/preprocessed slices/slice_120_NC243_nomotion.npy,0
151,Data/preprocessed slices/slice_120_NC248_motion.npy,1
152,Data/preprocessed slices/slice_120_NC248_nomotion.npy,0
153,Data/preprocessed slices/slice_121_NC189_motion.npy,1
154,Data/preprocessed slices/slice_121_NC189_nomotion.npy,0
155,Data/preprocessed slices/slice_121_NC231_motion.npy,1
156,Data/preprocessed slices/slice_121_NC231_nomotion.npy,0
157,Data/preprocessed slices/slice_121_NC243_nomotion.npy,0
158,Data/preprocessed slices/slice_121_NC243_motion.npy,1
159,Data/preprocessed slices/slice_121_NC248_motion.npy,1
160,Data/preprocessed slices/slice_121_NC248_nomotion.npy,0
161,Data/preprocessed slices/slice_122_NC189_motion.npy,1
162,Data/preprocessed slices/slice_122_NC189_nomotion.npy,0
163,Data/preprocessed slices/slice_122_NC231_motion.npy,1
164,Data/preprocessed slices/slice_122_NC231_nomotion.npy,0
165,Data/preprocessed slices/slice_122_NC243_motion.npy,1
166,Data/preprocessed slices/slice_122_NC243_nomotion.npy,0
167,Data/preprocessed slices/slice_122_NC248_motion.npy,1
168,Data/preprocessed slices/slice_122_NC248_nomotion.npy,0
169,Data/preprocessed slices/slice_123_NC189_motion.npy,1
170,Data/preprocessed slices/slice_123_NC189_nomotion.npy,0
171,Data/preprocessed slices/slice_123_NC231_motion.npy,1
172,Data/preprocessed slices/slice_123_NC231_nomotion.npy,0
173,Data/preprocessed slices/slice_123_NC243_motion.npy,1
174,Data/preprocessed slices/slice_123_NC243_nomotion.npy,0
175,Data/preprocessed slices/slice_123_NC248_motion.npy,1
176,Data/preprocessed slices/slice_123_NC248_nomotion.npy,0
177,Data/preprocessed slices/slice_124_NC189_motion.npy,1
178,Data/preprocessed slices/slice_124_NC189_nomotion.npy,0
179,Data/preprocessed slices/slice_124_NC231_motion.npy,1
180,Data/preprocessed slices/slice_124_NC231_nomotion.npy,0
181,Data/preprocessed slices/slice_124_NC243_motion.npy,1
182,Data/preprocessed slices/slice_124_NC243_nomotion.npy,0
183,Data/preprocessed slices/slice_124_NC248_motion.npy,1
184,Data/preprocessed slices/slice_124_NC248_nomotion.npy,0
185,Data/preprocessed slices/slice_125_NC189_motion.npy,1
186,Data/preprocessed slices/slice_125_NC189_nomotion.npy,0
187,Data/preprocessed slices/slice_125_NC231_motion.npy,1
188,Data/preprocessed slices/slice_125_NC231_nomotion.npy,0
189,Data/preprocessed slices/slice_125_NC243_motion.npy,1
190,Data/preprocessed slices/slice_125_NC243_nomotion.npy,0
191,Data/preprocessed slices/slice_125_NC248_motion.npy,1
192,Data/preprocessed slices/slice_125_NC248_nomotion.npy,0
193,Data/preprocessed slices/slice_126_NC189_motion.npy,1
194,Data/preprocessed slices/slice_126_NC189_nomotion.npy,0
195,Data/preprocessed slices/slice_126_NC231_motion.npy,1
196,Data/preprocessed slices/slice_126_NC231_nomotion.npy,0
197,Data/preprocessed slices/slice_126_NC243_motion.npy,1
198,Data/preprocessed slices/slice_126_NC243_nomotion.npy,0
199,Data/preprocessed slices/slice_126_NC248_motion.npy,1
200,Data/preprocessed slices/slice_126_NC248_nomotion.npy,0
201,Data/preprocessed slices/slice_127_NC189_motion.npy,1
202,Data/preprocessed slices/slice_127_NC189_nomotion.npy,0
203,Data/preprocessed slices/slice_127_NC231_motion.npy,1
204,Data/preprocessed slices/slice_127_NC231_nomotion.npy,0
205,Data/preprocessed slices/slice_127_NC243_motion.npy,1
206,Data/preprocessed slices/slice_127_NC243_nomotion.npy,0
207,Data/preprocessed slices/slice_127_NC248_motion.npy,1
208,Data/preprocessed slices/slice_127_NC248_nomotion.npy,0
209,Data/preprocessed slices/slice_128_NC189_motion.npy,1
210,Data/preprocessed slices/slice_128_NC189_nomotion.npy,0
211,Data/preprocessed slices/slice_128_NC231_motion.npy,1
212,Data/preprocessed slices/slice_128_NC231_nomotion.npy,0
213,Data/preprocessed slices/slice_128_NC243_motion.npy,1
214,Data/preprocessed slices/slice_128_NC243_nomotion.npy,0
215,Data/preprocessed slices/slice_128_NC248_motion.npy,1
216,Data/preprocessed slices/slice_128_NC248_nomotion.npy,0
217,Data/preprocessed slices/slice_129_NC189_motion.npy,1
218,Data/preprocessed slices/slice_129_NC189_nomotion.npy,0
219,Data/preprocessed slices/slice_129_NC231_motion.npy,1
220,Data/preprocessed slices/slice_129_NC231_nomotion.npy,0
221,Data/preprocessed slices/slice_129_NC243_motion.npy,1
222,Data/preprocessed slices/slice_129_NC243_nomotion.npy,0
223,Data/preprocessed slices/slice_129_NC248_motion.npy,1
224,Data/preprocessed slices/slice_129_NC248_nomotion.npy,0
225,Data/preprocessed slices/slice_130_NC189_motion.npy,1
226,Data/preprocessed slices/slice_130_NC189_nomotion.npy,0
227,Data/preprocessed slices/slice_130_NC231_motion.npy,1
228,Data/preprocessed slices/slice_130_NC231_nomotion.npy,0
229,Data/preprocessed slices/slice_130_NC243_motion.npy,1
230,Data/preprocessed slices/slice_130_NC243_nomotion.npy,0
231,Data/preprocessed slices/slice_130_NC248_motion.npy,1
232,Data/preprocessed slices/slice_130_NC248_nomotion.npy,0
233,Data/preprocessed slices/slice_131_NC189_motion.npy,1
234,Data/preprocessed slices/slice_131_NC189_nomotion.npy,0
235,Data/preprocessed slices/slice_131_NC231_motion.npy,1
236,Data/preprocessed slices/slice_131_NC231_nomotion.npy,0
237,Data/preprocessed slices/slice_131_NC243_motion.npy,1
238,Data/preprocessed slices/slice_131_NC243_nomotion.npy,0
239,Data/preprocessed slices/slice_131_NC248_motion.npy,1
240,Data/preprocessed slices/slice_131_NC248_nomotion.npy,0
241,Data/preprocessed slices/slice_132_NC189_motion.npy,1
242,Data/preprocessed slices/slice_132_NC189_nomotion.npy,0
243,Data/preprocessed slices/slice_132_NC231_motion.npy,1
244,Data/preprocessed slices/slice_132_NC231_nomotion.npy,0
245,Data/preprocessed slices/slice_132_NC243_motion.npy,1
246,Data/preprocessed slices/slice_132_NC243_nomotion.npy,0
247,Data/preprocessed slices/slice_132_NC248_motion.npy,1
248,Data/preprocessed slices/slice_132_NC248_nomotion.npy,0
249,Data/preprocessed slices/slice_133_NC189_motion.npy,1
250,Data/preprocessed slices/slice_133_NC189_nomotion.npy,0
251,Data/preprocessed slices/slice_133_NC231_motion.npy,1
252,Data/preprocessed slices/slice_133_NC231_nomotion.npy,0
253,Data/preprocessed slices/slice_133_NC243_nomotion.npy,0
254,Data/preprocessed slices/slice_133_NC243_motion.npy,1
255,Data/preprocessed slices/slice_133_NC248_motion.npy,1
256,Data/preprocessed slices/slice_133_NC248_nomotion.npy,0
257,Data/preprocessed slices/slice_134_NC189_motion.npy,1
258,Data/preprocessed slices/slice_134_NC189_nomotion.npy,0
259,Data/preprocessed slices/slice_134_NC231_motion.npy,1
260,Data/preprocessed slices/slice_134_NC231_nomotion.npy,0
261,Data/preprocessed slices/slice_103_NC189_motion.npy,1
262,Data/preprocessed slices/slice_103_NC189_nomotion.npy,0
263,Data/preprocessed slices/slice_103_NC231_motion.npy,1
264,Data/preprocessed slices/slice_103_NC231_nomotion.npy,0
265,Data/preprocessed slices/slice_103_NC243_motion.npy,1
266,Data/preprocessed slices/slice_103_NC243_nomotion.npy,0
267,Data/preprocessed slices/slice_103_NC248_motion.npy,1
268,Data/preprocessed slices/slice_103_NC248_nomotion.npy,0
269,Data/preprocessed slices/slice_104_NC189_motion.npy,1
270,Data/preprocessed slices/slice_104_NC189_nomotion.npy,0
271,Data/preprocessed slices/slice_104_NC231_motion.npy,1
272,Data/preprocessed slices/slice_104_NC231_nomotion.npy,0
273,Data/preprocessed slices/slice_104_NC243_motion.npy,1
274,Data/preprocessed slices/slice_104_NC243_nomotion.npy,0
275,Data/preprocessed slices/slice_104_NC248_motion.npy,1
276,Data/preprocessed slices/slice_104_NC248_nomotion.npy,0
277,Data/preprocessed slices/slice_105_NC189_motion.npy,1
278,Data/preprocessed slices/slice_105_NC189_nomotion.npy,0
279,Data/preprocessed slices/slice_105_NC231_motion.npy,1
280,Data/preprocessed slices/slice_105_NC231_nomotion.npy,0
281,Data/preprocessed slices/slice_105_NC243_motion.npy,1
282,Data/preprocessed slices/slice_105_NC243_nomotion.npy,0
283,Data/preprocessed slices/slice_105_NC248_motion.npy,1
284,Data/preprocessed slices/slice_105_NC248_nomotion.npy,0
285,Data/preprocessed slices/slice_106_NC189_motion.npy,1
286,Data/preprocessed slices/slice_106_NC189_nomotion.npy,0
287,Data/preprocessed slices/slice_106_NC231_motion.npy,1
288,Data/preprocessed slices/slice_106_NC231_nomotion.npy,0
289,Data/preprocessed slices/slice_106_NC243_nomotion.npy,0
290,Data/preprocessed slices/slice_106_NC243_motion.npy,1
291,Data/preprocessed slices/slice_106_NC248_motion.npy,1
292,Data/preprocessed slices/slice_106_NC248_nomotion.npy,0
293,Data/preprocessed slices/slice_107_NC189_motion.npy,1
294,Data/preprocessed slices/slice_107_NC189_nomotion.npy,0
295,Data/preprocessed slices/slice_107_NC231_motion.npy,1
296,Data/preprocessed slices/slice_107_NC231_nomotion.npy,0
297,Data/preprocessed slices/slice_107_NC243_motion.npy,1
298,Data/preprocessed slices/slice_107_NC243_nomotion.npy,0
299,Data/preprocessed slices/slice_107_NC248_motion.npy,1
300,Data/preprocessed slices/slice_107_NC248_nomotion.npy,0
301,Data/preprocessed slices/slice_108_NC189_motion.npy,1
302,Data/preprocessed slices/slice_108_NC189_nomotion.npy,0
303,Data/preprocessed slices/slice_108_NC231_motion.npy,1
304,Data/preprocessed slices/slice_108_NC231_nomotion.npy,0
305,Data/preprocessed slices/slice_108_NC243_motion.npy,1
306,Data/preprocessed slices/slice_108_NC243_nomotion.npy,0
307,Data/preprocessed slices/slice_108_NC248_motion.npy,1
308,Data/preprocessed slices/slice_108_NC248_nomotion.npy,0
309,Data/preprocessed slices/slice_109_NC189_motion.npy,1
310,Data/preprocessed slices/slice_109_NC189_nomotion.npy,0
311,Data/preprocessed slices/slice_109_NC231_motion.npy,1
312,Data/preprocessed slices/slice_109_NC231_nomotion.npy,0
313,Data/preprocessed slices/slice_109_NC243_motion.npy,1
314,Data/preprocessed slices/slice_109_NC243_nomotion.npy,0
315,Data/preprocessed slices/slice_109_NC248_motion.npy,1
316,Data/preprocessed slices/slice_109_NC248_nomotion.npy,0
317,Data/preprocessed slices/slice_110_NC189_motion.npy,1
318,Data/preprocessed slices/slice_110_NC189_nomotion.npy,0
319,Data/preprocessed slices/slice_110_NC231_motion.npy,1
320,Data/preprocessed slices/slice_110_NC231_nomotion.npy,0
321,Data/preprocessed slices/slice_110_NC243_motion.npy,1
322,Data/preprocessed slices/slice_110_NC243_nomotion.npy,0
323,Data/preprocessed slices/slice_110_NC248_motion.npy,1
324,Data/preprocessed slices/slice_110_NC248_nomotion.npy,0
325,Data/preprocessed slices/slice_111_NC189_motion.npy,1
326,Data/preprocessed slices/slice_111_NC189_nomotion.npy,0
327,Data/preprocessed slices/slice_111_NC231_motion.npy,1
328,Data/preprocessed slices/slice_111_NC231_nomotion.npy,0
329,Data/preprocessed slices/slice_111_NC243_motion.npy,1
330,Data/preprocessed slices/slice_111_NC243_nomotion.npy,0
331,Data/preprocessed slices/slice_111_NC248_motion.npy,1
332,Data/preprocessed slices/slice_111_NC248_nomotion.npy,0
333,Data/preprocessed slices/slice_112_NC189_motion.npy,1
334,Data/preprocessed slices/slice_112_NC189_nomotion.npy,0
335,Data/preprocessed slices/slice_112_NC231_motion.npy,1
336,Data/preprocessed slices/slice_112_NC231_nomotion.npy,0
337,Data/preprocessed slices/slice_112_NC243_motion.npy,1
338,Data/preprocessed slices/slice_112_NC243_nomotion.npy,0
339,Data/preprocessed slices/slice_112_NC248_motion.npy,1
340,Data/preprocessed slices/slice_112_NC248_nomotion.npy,0
341,Data/preprocessed slices/slice_113_NC189_motion.npy,1
342,Data/preprocessed slices/slice_113_NC189_nomotion.npy,0
343,Data/preprocessed slices/slice_113_NC231_motion.npy,1
344,Data/preprocessed slices/slice_113_NC231_nomotion.npy,0
345,Data/preprocessed slices/slice_113_NC243_motion.npy,1
346,Data/preprocessed slices/slice_113_NC243_nomotion.npy,0
347,Data/preprocessed slices/slice_113_NC248_motion.npy,1
348,Data/preprocessed slices/slice_113_NC248_nomotion.npy,0
349,Data/preprocessed slices/slice_114_NC189_motion.npy,1
350,Data/preprocessed slices/slice_114_NC189_nomotion.npy,0
351,Data/preprocessed slices/slice_114_NC231_motion.npy,1
352,Data/preprocessed slices/slice_114_NC231_nomotion.npy,0
353,Data/preprocessed slices/slice_114_NC243_motion.npy,1
354,Data/preprocessed slices/slice_114_NC243_nomotion.npy,0
355,Data/preprocessed slices/slice_114_NC248_motion.npy,1
356,Data/preprocessed slices/slice_114_NC248_nomotion.npy,0
357,Data/preprocessed slices/slice_115_NC189_motion.npy,1
358,Data/preprocessed slices/slice_115_NC189_nomotion.npy,0
359,Data/preprocessed slices/slice_115_NC231_motion.npy,1
360,Data/preprocessed slices/slice_115_NC231_nomotion.npy,0
361,Data/preprocessed slices/slice_115_NC243_motion.npy,1
362,Data/preprocessed slices/slice_115_NC243_nomotion.npy,0
363,Data/preprocessed slices/slice_115_NC248_motion.npy,1
364,Data/preprocessed slices/slice_115_NC248_nomotion.npy,0
365,Data/preprocessed slices/slice_116_NC189_motion.npy,1
366,Data/preprocessed slices/slice_116_NC189_nomotion.npy,0
367,Data/preprocessed slices/slice_116_NC231_motion.npy,1
368,Data/preprocessed slices/slice_116_NC231_nomotion.npy,0
369,Data/preprocessed slices/slice_116_NC243_motion.npy,1
370,Data/preprocessed slices/slice_116_NC243_nomotion.npy,0
371,Data/preprocessed slices/slice_116_NC248_motion.npy,1
372,Data/preprocessed slices/slice_116_NC248_nomotion.npy,0
373,Data/preprocessed slices/slice_117_NC189_motion.npy,1
374,Data/preprocessed slices/slice_117_NC189_nomotion.npy,0
375,Data/preprocessed slices/slice_117_NC231_motion.npy,1
376,Data/preprocessed slices/slice_117_NC231_nomotion.npy,0
377,Data/preprocessed slices/slice_117_NC243_motion.npy,1
378,Data/preprocessed slices/slice_117_NC243_nomotion.npy,0
379,Data/preprocessed slices/slice_117_NC248_motion.npy,1
380,Data/preprocessed slices/slice_117_NC248_nomotion.npy,0
381,Data/preprocessed slices/slice_118_NC189_motion.npy,1
382,Data/preprocessed slices/slice_118_NC189_nomotion.npy,0
383,Data/preprocessed slices/slice_118_NC231_motion.npy,1
384,Data/preprocessed slices/slice_118_NC231_nomotion.npy,0
385,Data/preprocessed slices/slice_118_NC243_motion.npy,1
386,Data/preprocessed slices/slice_118_NC243_nomotion.npy,0
387,Data/preprocessed slices/slice_118_NC248_motion.npy,1
388,Data/preprocessed slices/slice_118_NC248_nomotion.npy,0
389,Data/preprocessed slices/slice_119_NC189_motion.npy,1
390,Data/preprocessed slices/slice_119_NC189_nomotion.npy,0
391,Data/preprocessed slices/slice_119_NC231_motion.npy,1
392,Data/preprocessed slices/slice_100_NC189_motion.npy,1
393,Data/preprocessed slices/slice_100_NC189_nomotion.npy,0
394,Data/preprocessed slices/slice_100_NC231_motion.npy,1
395,Data/preprocessed slices/slice_100_NC231_nomotion.npy,0
396,Data/preprocessed slices/slice_100_NC243_motion.npy,1
397,Data/preprocessed slices/slice_100_NC243_nomotion.npy,0
398,Data/preprocessed slices/slice_100_NC248_motion.npy,1
399,Data/preprocessed slices/slice_100_NC248_nomotion.npy,0
400,Data/preprocessed slices/slice_101_NC189_motion.npy,1
401,Data/preprocessed slices/slice_101_NC189_nomotion.npy,0
402,Data/preprocessed slices/slice_101_NC231_motion.npy,1
403,Data/preprocessed slices/slice_101_NC231_nomotion.npy,0
404,Data/preprocessed slices/slice_101_NC243_motion.npy,1
405,Data/preprocessed slices/slice_101_NC243_nomotion.npy,0
406,Data/preprocessed slices/slice_101_NC248_motion.npy,1
407,Data/preprocessed slices/slice_101_NC248_nomotion.npy,0
408,Data/preprocessed slices/slice_102_NC189_motion.npy,1
409,Data/preprocessed slices/slice_102_NC189_nomotion.npy,0
410,Data/preprocessed slices/slice_102_NC231_motion.npy,1
411,Data/preprocessed slices/slice_102_NC231_nomotion.npy,0
412,Data/preprocessed slices/slice_102_NC243_motion.npy,1
413,Data/preprocessed slices/slice_102_NC243_nomotion.npy,0
414,Data/preprocessed slices/slice_102_NC248_motion.npy,1
415,Data/preprocessed slices/slice_102_NC248_nomotion.npy,0
416,Data/preprocessed slices/slice_150_NC250_motion.npy,1
417,Data/preprocessed slices/slice_150_NC250_nomotion.npy,0
418,Data/preprocessed slices/slice_151_NC250_motion.npy,1
419,Data/preprocessed slices/slice_151_NC250_nomotion.npy,0
420,Data/preprocessed slices/slice_134_NC250_motion.npy,1
421,Data/preprocessed slices/slice_134_NC250_nomotion.npy,0
422,Data/preprocessed slices/slice_135_NC250_motion.npy,1
423,Data/preprocessed slices/slice_135_NC250_nomotion.npy,0
424,Data/preprocessed slices/slice_136_NC250_motion.npy,1
425,Data/preprocessed slices/slice_136_NC250_nomotion.npy,0
426,Data/preprocessed slices/slice_137_NC250_motion.npy,1
427,Data/preprocessed slices/slice_137_NC250_nomotion.npy,0
428,Data/preprocessed slices/slice_138_NC250_nomotion.npy,0
429,Data/preprocessed slices/slice_138_NC250_motion.npy,1
430,Data/preprocessed slices/slice_139_NC250_motion.npy,1
431,Data/preprocessed slices/slice_139_NC250_nomotion.npy,0
432,Data/preprocessed slices/slice_140_NC250_motion.npy,1
433,Data/preprocessed slices/slice_140_NC250_nomotion.npy,0
434,Data/preprocessed slices/slice_141_NC250_motion.npy,1
435,Data/preprocessed slices/slice_141_NC250_nomotion.npy,0
436,Data/preprocessed slices/slice_142_NC250_motion.npy,1
437,Data/preprocessed slices/slice_142_NC250_nomotion.npy,0
438,Data/preprocessed slices/slice_143_NC250_nomotion.npy,0
439,Data/preprocessed slices/slice_143_NC250_motion.npy,1
440,Data/preprocessed slices/slice_144_NC250_motion.npy,1
441,Data/preprocessed slices/slice_144_NC250_nomotion.npy,0
442,Data/preprocessed slices/slice_145_NC250_motion.npy,1
443,Data/preprocessed slices/slice_145_NC250_nomotion.npy,0
444,Data/preprocessed slices/slice_146_NC250_motion.npy,1
445,Data/preprocessed slices/slice_146_NC250_nomotion.npy,0
446,Data/preprocessed slices/slice_147_NC250_motion.npy,1
447,Data/preprocessed slices/slice_147_NC250_nomotion.npy,0
448,Data/preprocessed slices/slice_148_NC250_motion.npy,1
449,Data/preprocessed slices/slice_148_NC250_nomotion.npy,0
450,Data/preprocessed slices/slice_149_NC250_motion.npy,1
