,path,label
210,Data/preprocessed slices/slice_105_NC234_motion.npy,1
211,Data/preprocessed slices/slice_105_NC234_nomotion.npy,0
212,Data/preprocessed slices/slice_105_NC245_motion.npy,1
213,Data/preprocessed slices/slice_105_NC245_nomotion.npy,0
214,Data/preprocessed slices/slice_106_NC188_motion.npy,1
215,Data/preprocessed slices/slice_106_NC188_nomotion.npy,0
216,Data/preprocessed slices/slice_106_NC234_motion.npy,1
217,Data/preprocessed slices/slice_106_NC234_nomotion.npy,0
218,Data/preprocessed slices/slice_106_NC245_motion.npy,1
219,Data/preprocessed slices/slice_106_NC245_nomotion.npy,0
220,Data/preprocessed slices/slice_107_NC188_motion.npy,1
221,Data/preprocessed slices/slice_107_NC188_nomotion.npy,0
222,Data/preprocessed slices/slice_107_NC234_motion.npy,1
223,Data/preprocessed slices/slice_107_NC234_nomotion.npy,0
224,Data/preprocessed slices/slice_107_NC245_motion.npy,1
225,Data/preprocessed slices/slice_107_NC245_nomotion.npy,0
226,Data/preprocessed slices/slice_108_NC188_motion.npy,1
227,Data/preprocessed slices/slice_108_NC188_nomotion.npy,0
228,Data/preprocessed slices/slice_108_NC234_motion.npy,1
229,Data/preprocessed slices/slice_108_NC234_nomotion.npy,0
230,Data/preprocessed slices/slice_108_NC245_motion.npy,1
231,Data/preprocessed slices/slice_108_NC245_nomotion.npy,0
232,Data/preprocessed slices/slice_109_NC188_motion.npy,1
233,Data/preprocessed slices/slice_109_NC188_nomotion.npy,0
234,Data/preprocessed slices/slice_109_NC234_motion.npy,1
235,Data/preprocessed slices/slice_109_NC234_nomotion.npy,0
236,Data/preprocessed slices/slice_109_NC245_motion.npy,1
237,Data/preprocessed slices/slice_109_NC245_nomotion.npy,0
238,Data/preprocessed slices/slice_110_NC188_motion.npy,1
239,Data/preprocessed slices/slice_110_NC188_nomotion.npy,0
240,Data/preprocessed slices/slice_110_NC234_motion.npy,1
241,Data/preprocessed slices/slice_110_NC234_nomotion.npy,0
242,Data/preprocessed slices/slice_110_NC245_motion.npy,1
243,Data/preprocessed slices/slice_110_NC245_nomotion.npy,0
244,Data/preprocessed slices/slice_111_NC188_motion.npy,1
245,Data/preprocessed slices/slice_111_NC188_nomotion.npy,0
246,Data/preprocessed slices/slice_111_NC234_motion.npy,1
247,Data/preprocessed slices/slice_111_NC234_nomotion.npy,0
248,Data/preprocessed slices/slice_111_NC245_motion.npy,1
249,Data/preprocessed slices/slice_111_NC245_nomotion.npy,0
250,Data/preprocessed slices/slice_112_NC188_motion.npy,1
251,Data/preprocessed slices/slice_112_NC188_nomotion.npy,0
252,Data/preprocessed slices/slice_112_NC234_motion.npy,1
253,Data/preprocessed slices/slice_112_NC234_nomotion.npy,0
254,Data/preprocessed slices/slice_112_NC245_motion.npy,1
255,Data/preprocessed slices/slice_112_NC245_nomotion.npy,0
256,Data/preprocessed slices/slice_113_NC188_motion.npy,1
257,Data/preprocessed slices/slice_113_NC188_nomotion.npy,0
258,Data/preprocessed slices/slice_113_NC234_motion.npy,1
259,Data/preprocessed slices/slice_113_NC234_nomotion.npy,0
260,Data/preprocessed slices/slice_113_NC245_motion.npy,1
261,Data/preprocessed slices/slice_113_NC245_nomotion.npy,0
262,Data/preprocessed slices/slice_114_NC188_motion.npy,1
263,Data/preprocessed slices/slice_114_NC188_nomotion.npy,0
264,Data/preprocessed slices/slice_114_NC234_motion.npy,1
265,Data/preprocessed slices/slice_114_NC234_nomotion.npy,0
266,Data/preprocessed slices/slice_114_NC245_motion.npy,1
267,Data/preprocessed slices/slice_114_NC245_nomotion.npy,0
268,Data/preprocessed slices/slice_115_NC188_motion.npy,1
269,Data/preprocessed slices/slice_115_NC188_nomotion.npy,0
270,Data/preprocessed slices/slice_115_NC234_motion.npy,1
271,Data/preprocessed slices/slice_115_NC234_nomotion.npy,0
272,Data/preprocessed slices/slice_115_NC245_motion.npy,1
273,Data/preprocessed slices/slice_115_NC245_nomotion.npy,0
274,Data/preprocessed slices/slice_116_NC188_motion.npy,1
275,Data/preprocessed slices/slice_116_NC188_nomotion.npy,0
276,Data/preprocessed slices/slice_116_NC234_motion.npy,1
277,Data/preprocessed slices/slice_116_NC234_nomotion.npy,0
278,Data/preprocessed slices/slice_116_NC245_motion.npy,1
279,Data/preprocessed slices/slice_116_NC245_nomotion.npy,0
280,Data/preprocessed slices/slice_117_NC188_motion.npy,1
281,Data/preprocessed slices/slice_117_NC188_nomotion.npy,0
282,Data/preprocessed slices/slice_117_NC234_motion.npy,1
283,Data/preprocessed slices/slice_117_NC234_nomotion.npy,0
284,Data/preprocessed slices/slice_117_NC245_motion.npy,1
285,Data/preprocessed slices/slice_117_NC245_nomotion.npy,0
286,Data/preprocessed slices/slice_118_NC188_motion.npy,1
287,Data/preprocessed slices/slice_118_NC188_nomotion.npy,0
288,Data/preprocessed slices/slice_118_NC234_motion.npy,1
289,Data/preprocessed slices/slice_118_NC234_nomotion.npy,0
290,Data/preprocessed slices/slice_118_NC245_motion.npy,1
291,Data/preprocessed slices/slice_118_NC245_nomotion.npy,0
292,Data/preprocessed slices/slice_119_NC188_motion.npy,1
293,Data/preprocessed slices/slice_119_NC188_nomotion.npy,0
294,Data/preprocessed slices/slice_100_NC188_motion.npy,1
295,Data/preprocessed slices/slice_100_NC188_nomotion.npy,0
296,Data/preprocessed slices/slice_100_NC234_motion.npy,1
297,Data/preprocessed slices/slice_100_NC234_nomotion.npy,0
298,Data/preprocessed slices/slice_100_NC245_motion.npy,1
299,Data/preprocessed slices/slice_100_NC245_nomotion.npy,0
300,Data/preprocessed slices/slice_101_NC188_motion.npy,1
301,Data/preprocessed slices/slice_101_NC188_nomotion.npy,0
302,Data/preprocessed slices/slice_101_NC234_motion.npy,1
303,Data/preprocessed slices/slice_101_NC234_nomotion.npy,0
304,Data/preprocessed slices/slice_101_NC245_motion.npy,1
305,Data/preprocessed slices/slice_101_NC245_nomotion.npy,0
306,Data/preprocessed slices/slice_102_NC188_motion.npy,1
307,Data/preprocessed slices/slice_102_NC188_nomotion.npy,0
308,Data/preprocessed slices/slice_102_NC234_motion.npy,1
309,Data/preprocessed slices/slice_102_NC234_nomotion.npy,0
310,Data/preprocessed slices/slice_102_NC245_motion.npy,1
311,Data/preprocessed slices/slice_102_NC245_nomotion.npy,0
312,Data/preprocessed slices/slice_150_NC232_motion.npy,1
313,Data/preprocessed slices/slice_150_NC232_nomotion.npy,0
314,Data/preprocessed slices/slice_151_NC232_motion.npy,1
315,Data/preprocessed slices/slice_151_NC232_nomotion.npy,0
316,Data/preprocessed slices/slice_135_NC232_motion.npy,1
317,Data/preprocessed slices/slice_135_NC232_nomotion.npy,0
318,Data/preprocessed slices/slice_136_NC232_nomotion.npy,0
319,Data/preprocessed slices/slice_136_NC232_motion.npy,1
320,Data/preprocessed slices/slice_137_NC232_motion.npy,1
321,Data/preprocessed slices/slice_137_NC232_nomotion.npy,0
322,Data/preprocessed slices/slice_138_NC232_motion.npy,1
323,Data/preprocessed slices/slice_138_NC232_nomotion.npy,0
324,Data/preprocessed slices/slice_139_NC232_motion.npy,1
325,Data/preprocessed slices/slice_139_NC232_nomotion.npy,0
326,Data/preprocessed slices/slice_140_NC232_motion.npy,1
327,Data/preprocessed slices/slice_140_NC232_nomotion.npy,0
328,Data/preprocessed slices/slice_141_NC232_motion.npy,1
329,Data/preprocessed slices/slice_141_NC232_nomotion.npy,0
330,Data/preprocessed slices/slice_142_NC232_motion.npy,1
331,Data/preprocessed slices/slice_142_NC232_nomotion.npy,0
332,Data/preprocessed slices/slice_143_NC232_motion.npy,1
333,Data/preprocessed slices/slice_143_NC232_nomotion.npy,0
334,Data/preprocessed slices/slice_144_NC232_motion.npy,1
335,Data/preprocessed slices/slice_144_NC232_nomotion.npy,0
336,Data/preprocessed slices/slice_145_NC232_motion.npy,1
337,Data/preprocessed slices/slice_145_NC232_nomotion.npy,0
338,Data/preprocessed slices/slice_146_NC232_motion.npy,1
339,Data/preprocessed slices/slice_146_NC232_nomotion.npy,0
340,Data/preprocessed slices/slice_147_NC232_motion.npy,1
341,Data/preprocessed slices/slice_147_NC232_nomotion.npy,0
342,Data/preprocessed slices/slice_148_NC232_motion.npy,1
343,Data/preprocessed slices/slice_148_NC232_nomotion.npy,0
344,Data/preprocessed slices/slice_149_NC232_motion.npy,1
345,Data/preprocessed slices/slice_149_NC232_nomotion.npy,0
346,Data/preprocessed slices/slice_119_NC232_motion.npy,1
347,Data/preprocessed slices/slice_119_NC232_nomotion.npy,0
348,Data/preprocessed slices/slice_120_NC232_motion.npy,1
349,Data/preprocessed slices/slice_120_NC232_nomotion.npy,0
350,Data/preprocessed slices/slice_121_NC232_motion.npy,1
351,Data/preprocessed slices/slice_121_NC232_nomotion.npy,0
352,Data/preprocessed slices/slice_122_NC232_motion.npy,1
353,Data/preprocessed slices/slice_122_NC232_nomotion.npy,0
354,Data/preprocessed slices/slice_123_NC232_motion.npy,1
355,Data/preprocessed slices/slice_123_NC232_nomotion.npy,0
356,Data/preprocessed slices/slice_124_NC232_motion.npy,1
357,Data/preprocessed slices/slice_124_NC232_nomotion.npy,0
358,Data/preprocessed slices/slice_125_NC232_motion.npy,1
359,Data/preprocessed slices/slice_125_NC232_nomotion.npy,0
360,Data/preprocessed slices/slice_126_NC232_motion.npy,1
361,Data/preprocessed slices/slice_126_NC232_nomotion.npy,0
362,Data/preprocessed slices/slice_127_NC232_motion.npy,1
363,Data/preprocessed slices/slice_127_NC232_nomotion.npy,0
364,Data/preprocessed slices/slice_128_NC232_motion.npy,1
365,Data/preprocessed slices/slice_128_NC232_nomotion.npy,0
366,Data/preprocessed slices/slice_129_NC232_motion.npy,1
367,Data/preprocessed slices/slice_129_NC232_nomotion.npy,0
368,Data/preprocessed slices/slice_130_NC232_motion.npy,1
369,Data/preprocessed slices/slice_130_NC232_nomotion.npy,0
370,Data/preprocessed slices/slice_131_NC232_motion.npy,1
371,Data/preprocessed slices/slice_131_NC232_nomotion.npy,0
372,Data/preprocessed slices/slice_132_NC232_motion.npy,1
373,Data/preprocessed slices/slice_132_NC232_nomotion.npy,0
374,Data/preprocessed slices/slice_133_NC232_motion.npy,1
375,Data/preprocessed slices/slice_133_NC232_nomotion.npy,0
376,Data/preprocessed slices/slice_134_NC232_motion.npy,1
377,Data/preprocessed slices/slice_134_NC232_nomotion.npy,0
378,Data/preprocessed slices/slice_103_NC232_motion.npy,1
379,Data/preprocessed slices/slice_103_NC232_nomotion.npy,0
380,Data/preprocessed slices/slice_104_NC232_nomotion.npy,0
381,Data/preprocessed slices/slice_104_NC232_motion.npy,1
382,Data/preprocessed slices/slice_105_NC232_motion.npy,1
383,Data/preprocessed slices/slice_105_NC232_nomotion.npy,0
384,Data/preprocessed slices/slice_106_NC232_motion.npy,1
385,Data/preprocessed slices/slice_106_NC232_nomotion.npy,0
386,Data/preprocessed slices/slice_107_NC232_motion.npy,1
387,Data/preprocessed slices/slice_107_NC232_nomotion.npy,0
388,Data/preprocessed slices/slice_108_NC232_motion.npy,1
389,Data/preprocessed slices/slice_108_NC232_nomotion.npy,0
390,Data/preprocessed slices/slice_109_NC232_motion.npy,1
391,Data/preprocessed slices/slice_109_NC232_nomotion.npy,0
392,Data/preprocessed slices/slice_110_NC232_motion.npy,1
393,Data/preprocessed slices/slice_110_NC232_nomotion.npy,0
394,Data/preprocessed slices/slice_111_NC232_motion.npy,1
395,Data/preprocessed slices/slice_111_NC232_nomotion.npy,0
396,Data/preprocessed slices/slice_112_NC232_motion.npy,1
397,Data/preprocessed slices/slice_112_NC232_nomotion.npy,0
398,Data/preprocessed slices/slice_113_NC232_motion.npy,1
399,Data/preprocessed slices/slice_113_NC232_nomotion.npy,0
400,Data/preprocessed slices/slice_114_NC232_motion.npy,1
401,Data/preprocessed slices/slice_114_NC232_nomotion.npy,0
402,Data/preprocessed slices/slice_115_NC232_motion.npy,1
403,Data/preprocessed slices/slice_115_NC232_nomotion.npy,0
404,Data/preprocessed slices/slice_116_NC232_motion.npy,1
405,Data/preprocessed slices/slice_116_NC232_nomotion.npy,0
406,Data/preprocessed slices/slice_117_NC232_motion.npy,1
407,Data/preprocessed slices/slice_117_NC232_nomotion.npy,0
408,Data/preprocessed slices/slice_118_NC232_motion.npy,1
409,Data/preprocessed slices/slice_118_NC232_nomotion.npy,0
410,Data/preprocessed slices/slice_100_NC232_motion.npy,1
411,Data/preprocessed slices/slice_100_NC232_nomotion.npy,0
412,Data/preprocessed slices/slice_101_NC232_motion.npy,1
413,Data/preprocessed slices/slice_101_NC232_nomotion.npy,0
414,Data/preprocessed slices/slice_102_NC232_motion.npy,1
415,Data/preprocessed slices/slice_102_NC232_nomotion.npy,0
416,Data/preprocessed slices/slice_150_NC255_motion.npy,1
417,Data/preprocessed slices/slice_150_NC255_nomotion.npy,0
418,Data/preprocessed slices/slice_151_NC255_motion.npy,1
419,Data/preprocessed slices/slice_151_NC255_nomotion.npy,0
420,Data/preprocessed slices/slice_134_NC255_motion.npy,1
421,Data/preprocessed slices/slice_134_NC255_nomotion.npy,0
422,Data/preprocessed slices/slice_135_NC255_motion.npy,1
423,Data/preprocessed slices/slice_135_NC255_nomotion.npy,0
424,Data/preprocessed slices/slice_136_NC255_motion.npy,1
425,Data/preprocessed slices/slice_136_NC255_nomotion.npy,0
426,Data/preprocessed slices/slice_137_NC255_motion.npy,1
427,Data/preprocessed slices/slice_137_NC255_nomotion.npy,0
428,Data/preprocessed slices/slice_138_NC255_motion.npy,1
429,Data/preprocessed slices/slice_138_NC255_nomotion.npy,0
430,Data/preprocessed slices/slice_139_NC255_motion.npy,1
431,Data/preprocessed slices/slice_139_NC255_nomotion.npy,0
432,Data/preprocessed slices/slice_140_NC255_motion.npy,1
433,Data/preprocessed slices/slice_140_NC255_nomotion.npy,0
434,Data/preprocessed slices/slice_141_NC255_motion.npy,1
435,Data/preprocessed slices/slice_141_NC255_nomotion.npy,0
436,Data/preprocessed slices/slice_142_NC255_motion.npy,1
437,Data/preprocessed slices/slice_142_NC255_nomotion.npy,0
438,Data/preprocessed slices/slice_143_NC255_motion.npy,1
439,Data/preprocessed slices/slice_143_NC255_nomotion.npy,0
440,Data/preprocessed slices/slice_144_NC255_motion.npy,1
441,Data/preprocessed slices/slice_144_NC255_nomotion.npy,0
442,Data/preprocessed slices/slice_145_NC255_motion.npy,1
443,Data/preprocessed slices/slice_145_NC255_nomotion.npy,0
444,Data/preprocessed slices/slice_146_NC255_motion.npy,1
445,Data/preprocessed slices/slice_146_NC255_nomotion.npy,0
446,Data/preprocessed slices/slice_147_NC255_motion.npy,1
447,Data/preprocessed slices/slice_147_NC255_nomotion.npy,0
448,Data/preprocessed slices/slice_148_NC255_motion.npy,1
449,Data/preprocessed slices/slice_148_NC255_nomotion.npy,0
450,Data/preprocessed slices/slice_149_NC255_motion.npy,1
